merchant_id,period,district_id,mcc,period_revenue,period_transaction_count,period_distinct_customers,POI_count,POI_diversity,merchant_district_mean_household_income,revenue_change,transaction_change,customer_change,mcc_median_revenue_change,mcc_median_transaction_change,mcc_median_customer_change,customer_age_mean,customer_age_median,customer_income_mean,customer_income_median,customer_gender_entropy,number_of_customer_work_districts,customer_work_district_entropy,number_of_customer_home_districts,customer_home_district_entropy,customer_job_type_entropy,customer_education_entropy,customer_marital_status_entropy,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector__centrality,merchant_district_population,merchant_ego_net_mcc_entropy,merchant_ego_net_geo_entropy,revenue_label,transaction_label,customer_label,sum_labels,performance_label
79,1,115,5691,10916.94,121,104,471,0.689192612,7822,-0.140553122,-0.223140496,-0.211538462,-0.033028781,-0.022058824,-0.013157895,35.14423077,34,3053.91125,2350,0.638712517,24,2.526399066,23,2.660542721,0.81273218,1.137298494,0.997260305,360,1665.080987,0.000263366,0.017942909,274196,0.734366222,2.434907581,0,0,0,0,poorly-performing
80,1,65,5691,12082.32,155,119,50,1.274394718,3055,-0.136967073,-0.04516129,-0.058823529,-0.033028781,-0.022058824,-0.013157895,38.07563025,37,3167.596639,2000,0.674350858,24,2.896112144,21,2.551961104,1.041178763,1.437586189,0.830938342,411,2598.249024,0.000265111,0.028350939,698260,0.953190511,2.48756311,0,0,0,0,poorly-performing
81,1,50,5691,19838.01,270,180,587,1.080381019,9025,-0.128123234,-0.155555556,-0.127777778,-0.033028781,-0.022058824,-0.013157895,39.53333333,38,2800.244444,2000,0.692159001,27,2.121971819,18,1.869617996,1.097727359,1.370693424,0.871530252,376,1674.992222,0.000260892,0.037175855,451453,0.935546181,1.88159795,0,0,0,0,poorly-performing
82,1,2,5691,15919.54,259,172,98,1.359432447,3388,-0.00416909,0.05019305,0.034883721,-0.033028781,-0.022058824,-0.013157895,37.8255814,37,2717.838779,2027.5,0.586470123,26,2.643056255,24,2.001059889,1.009300792,1.511613365,0.479083589,347,2141.894992,0.000262674,0.009068406,296967,1.063799399,2.530706175,1,1,1,3,well-performing
83,1,70,5411,6102.19,200,40,50,0.526484353,3480,0.106124195,0.185,-0.2,0.177622795,0.10140376,0.055555556,39.25,39,3881.05825,1500,0.562334945,17,2.336238177,6,0.5779493,0.91695546,1.327765301,0.630973521,95,149.3339294,0.000245158,0.002229259,274197,1.050362432,1.688180128,0,1,0,1,medium-performing
84,1,141,5541,16704.83,163,56,19,1.707129419,3503,0.361119509,0.055214724,0.107142857,-0.094470234,-0.058823529,-0.076923077,38.60714286,38.5,3247.964286,2000,0.300881904,17,2.408790169,10,1.842514364,0.759310054,1.410554406,0.644607742,198,444.7985369,0.000254712,0.007814281,248859,0.958430945,2.44290908,1,1,1,3,well-performing
85,1,88,5541,13636.05,131,65,54,0.897703265,3662,0.22142996,0.259541985,-0.184615385,-0.094470234,-0.058823529,-0.076923077,38.53846154,38,3768.723077,2111,0.307844516,20,2.679800227,16,2.248294387,0.837200923,1.441364573,0.744171721,243,1024.068795,0.000256739,0.004191571,435682,1.03634962,2.606452373,1,1,0,2,medium-performing
86,1,59,5691,47997.94,552,358,385,1.001367696,7308,-0.069473607,-0.050724638,-0.036312849,-0.033028781,-0.022058824,-0.013157895,36.87430168,35,3429.590307,2417.5,0.648648455,31,2.581100078,30,2.416729043,0.882980437,1.350427882,1.010258798,696,5692.860473,0.000271003,0.074907084,344876,0.790412455,2.422472218,0,0,0,0,poorly-performing
87,1,65,5541,28127.65,214,47,134,1.522064109,3055,0.594904658,-0.042056075,-0.361702128,-0.094470234,-0.058823529,-0.076923077,39.0212766,40,4121.744681,2000,0.517598174,7,1.140442219,4,0.511028351,0.970807728,1.264336747,0.819426611,73,77.4962871,0.000234687,0.002652515,698260,1.03807513,1.140464338,1,1,0,2,medium-performing
88,1,88,5411,45708.29,837,301,163,1.482819447,3662,0.075166671,0.209080048,-0.059800664,0.177622795,0.10140376,0.055555556,38.20930233,37,2431.495017,1875,0.610017252,31,2.75997611,26,1.756947095,0.853907303,1.477537559,0.722011896,487,2779.177362,0.000263992,0.014655933,435682,1.064074189,2.289528499,0,1,0,1,medium-performing
89,1,120,5411,3399.31,86,36,67,1.286364263,4327,-0.209574884,-0.220930233,-0.194444444,0.177622795,0.10140376,0.055555556,41.27777778,40.5,2990.830833,2864.955,0.615498082,16,2.552927098,8,1.034624136,1.333439589,1.328235293,0.866057058,138,394.2872524,0.000249314,0.001908914,314670,1.081643386,2.191828799,0,0,0,0,poorly-performing
90,1,88,5691,7329.06,126,106,142,1.723686219,3662,0.097502272,0.198412698,0.160377358,-0.033028781,-0.022058824,-0.013157895,36.51886792,37,2104.943396,1935,0.667291467,25,2.675125044,16,1.664688481,0.748499566,1.230944836,1.007000289,269,1572.879472,0.000259403,0.005752977,435682,1.047049652,2.225695326,1,1,1,3,well-performing
91,1,81,5411,10573.5,281,55,73,1.111096693,4674,0.409753629,0.170818505,0,0.177622795,0.10140376,0.055555556,39.67272727,37,2474.945455,2000,0.602963462,17,2.448952733,8,0.869645667,0.922809751,1.61192976,0.779424298,139,419.2384994,0.000249252,0.002392513,598454,1.091578168,2.207460861,1,1,0,2,medium-performing
92,1,81,5411,6108.82,143,27,115,1.483380484,4674,-0.144605669,-0.181818182,0,0.177622795,0.10140376,0.055555556,39.51851852,40,3080,2000,0.529705999,11,1.895952511,5,0.624859812,0.674520811,1.27254632,0.470899728,86,206.2826823,0.000246488,0.000942659,598454,1.056936813,2.037153914,0,0,0,0,poorly-performing
93,1,120,5541,31745.52,279,115,121,1.370296516,4327,0.509356596,0.283154122,-0.12173913,-0.094470234,-0.058823529,-0.076923077,37.15652174,36,2725.603478,2000,0.488108565,27,2.673183497,21,2.078528077,0.975895439,1.452985909,0.791826484,400,2516.634803,0.00026434,0.010133596,314670,1.044371599,2.753995909,1,1,0,2,medium-performing
94,1,77,5541,79461.69,123,76,70,1.331750764,3197,-0.855989849,-0.073170732,0.092105263,-0.094470234,-0.058823529,-0.076923077,36.72368421,35.5,4415.272763,2000,0.336495558,25,2.847902624,23,2.776799577,0.921917406,1.438563321,0.70935023,340,2243.533093,0.000263574,0.00741372,748483,0.958155324,3.17576185,0,0,1,1,medium-performing
95,1,160,5411,1916.82,82,34,226,1.418427066,5772,0.200634384,-0.048780488,-0.029411765,0.177622795,0.10140376,0.055555556,44.47058824,41.5,2631.235294,2500,0.693146981,13,2.046631216,6,0.741418141,1.292836303,1.255106611,0.875236782,179,376.2611711,0.00024975,0.010854514,497586,1.017756975,1.935215787,1,0,0,1,medium-performing
96,1,88,5411,2667.28,101,16,94,1.11837759,3662,-0.242527969,-0.306930693,0.5625,0.177622795,0.10140376,0.055555556,34.375,33,2004.4375,2000,0.562334945,8,1.840747929,2,0.233791459,0.688566969,1.299650464,0.830523391,44,17.25288054,0.000230894,0.000700596,435682,1.066717888,1.756022012,0,0,1,1,medium-performing
97,1,60,5411,2066.67,98,23,0,0,3671,0.373126818,0.265306122,0.260869565,0.177622795,0.10140376,0.055555556,44.82608696,44,2505.613478,2168,0.684616078,10,2.005067356,6,0.981105737,1.105529429,1.409824703,0.740011366,64,62.09095205,0.000237586,0.001228041,243474,0.982863993,1.701340805,1,1,1,3,well-performing
98,1,81,5411,2539.29,72,17,112,1.864001568,4674,0.298110889,-0.083333333,0.647058824,0.177622795,0.10140376,0.055555556,42.35294118,40,3991.176471,2500,0.605797299,8,1.478750725,9,1.773104991,1.284878168,1.115065584,0.578324987,73,112.2197262,0.00024079,0.00095424,598454,1.079962937,2.172382147,1,0,1,2,medium-performing
99,1,42,5411,9462.67,299,91,45,0.924745202,3024,-0.268989619,-0.267558528,-0.131868132,0.177622795,0.10140376,0.055555556,40.35164835,39,2345.197802,2000,0.641471646,23,2.525883064,11,1.163308337,0.81164984,1.331836146,0.660885243,205,571.9458482,0.000253936,0.00712248,846492,1.008412539,1.857124462,0,0,0,0,poorly-performing
100,1,121,5411,8191.11,269,52,171,0.979874751,3567,-0.222563242,-0.189591078,-0.288461538,0.177622795,0.10140376,0.055555556,39.92307692,39.5,2595.157115,1547.085,0.515987697,17,2.175360138,10,1.076808528,0.816861176,1.442112039,0.643747369,141,265.6360355,0.000248077,0.002425806,770393,1.044255084,2.043401953,0,0,0,0,poorly-performing
101,1,50,5411,3137.61,115,23,118,1.46060871,9025,-0.201602494,-0.165217391,0.347826087,0.177622795,0.10140376,0.055555556,43.95652174,43,3164.217391,2000,0.692201503,11,1.868126302,6,0.981105737,0.959222645,1.59792591,0.959222645,81,136.2419849,0.000226091,0.005171372,451453,0.986929149,1.394161654,0,0,1,1,medium-performing
102,1,84,5411,12570.22,364,52,277,1.151348502,5281,-0.039009659,-0.25,-0.096153846,0.177622795,0.10140376,0.055555556,41.32692308,43,2414.134615,2000,0.686475326,16,1.99022271,11,1.060324025,1.330336413,1.164851825,1.032102775,167,578.0193366,0.000255951,0.004091524,433873,1.044880774,2.566178863,0,0,0,0,poorly-performing
103,1,84,5411,2144.67,60,40,197,1.496792251,5281,-0.134333021,0.066666667,-0.3,0.177622795,0.10140376,0.055555556,42.475,42,3028.73425,1500,0.673011467,16,2.350668294,14,1.847902261,1.096401412,1.668595206,0.858051667,114,272.0722611,0.00024975,0.001780471,433873,1.060394907,2.619480586,0,0,0,0,poorly-performing
104,1,2,5411,2503.41,206,27,271,1.05557172,3388,-0.256186562,-0.13592233,-0.259259259,0.177622795,0.10140376,0.055555556,37.48148148,39,2060.222222,1500,0.659152304,12,2.156904278,6,1.113792427,0.903363155,1.331166519,0.844486435,70,49.8919657,0.000238436,0.001027375,296967,1.081645449,1.868921465,0,0,0,0,poorly-performing
105,1,160,5411,9717.14,469,57,100,1.268573997,5772,0.494553953,-0.07249467,0.070175439,0.177622795,0.10140376,0.055555556,42.80701754,42,4005.842105,2200,0.680629288,15,1.986519115,9,1.100371758,1.503580792,1.226099252,0.956241245,188,373.5827413,0.000249875,0.016546172,497586,1.048040717,1.631926392,1,0,1,2,medium-performing
106,1,123,5411,22161.67,393,125,238,1.724848214,4188,0.169225514,0.152671756,0.04,0.177622795,0.10140376,0.055555556,41.136,39,2488.42528,2000,0.531924008,22,2.246516778,16,1.225093978,1.089087231,1.491222986,0.649898385,320,1369.900743,0.000258732,0.017023313,442694,1.051809613,1.820541104,0,1,0,1,medium-performing
107,1,123,5411,9443.33,225,72,93,1.244071255,4188,0.019204031,-0.031111111,-0.111111111,0.177622795,0.10140376,0.055555556,39.625,38.5,3214.680556,2050,0.603637052,17,1.85121128,10,1.256180271,0.819727115,1.426880923,0.6272849,230,585.3274266,0.000256476,0.010270292,442694,1.047498284,1.747445171,0,0,0,0,poorly-performing
108,1,50,5411,3024.49,104,20,201,1.758767064,9025,1.013109648,0.865384615,0,0.177622795,0.10140376,0.055555556,43.1,41,2860.95,2031,0.688138614,8,1.538259637,4,0.981941201,0.826064787,1.135900559,1.088899575,109,154.9180928,0.000241721,0.005328019,451453,1.033352567,1.848323747,1,1,0,2,medium-performing
109,1,50,5411,2643.38,71,20,34,0.774845104,9025,0.571639341,0.295774648,0.05,0.177622795,0.10140376,0.055555556,41.5,43.5,4071.55,3734,0.688138614,8,1.748066549,5,0.895379405,1.158214193,1.439829292,0.518185913,101,126.0350607,0.000237192,0.006355369,451453,1.069447926,1.60623717,1,1,0,2,medium-performing
110,1,115,5411,9206.9,326,43,109,1.477358375,7822,-0.114573852,-0.159509202,-0.069767442,0.177622795,0.10140376,0.055555556,41.93023256,44,3177.759767,2500,0.660060033,13,1.702819124,7,1.047689834,1.34545377,1.521969566,0.781614608,149,332.8148044,0.000251446,0.006004172,274196,0.950270779,1.538291492,0,0,0,0,poorly-performing
111,1,121,5411,10811.87,319,80,173,1.103427462,3567,0.202679093,0.115987461,0.1125,0.177622795,0.10140376,0.055555556,37.2125,36,2085.022625,1550,0.443792095,19,2.178196796,7,0.449653015,0.594264846,1.443637734,0.637175247,147,312.5674853,0.000250878,0.003484019,770393,0.999273802,1.470026598,1,1,1,3,well-performing
112,1,17,5411,2502.26,79,24,281,2.004739791,4773,0.570292456,0.139240506,-0.291666667,0.177622795,0.10140376,0.055555556,38.45833333,38,1950.75,1326,0.679193066,4,0.815185811,11,2.080569694,0.514096297,1.49028138,1.163634698,69,113.8632877,0.000249004,0.001653911,236606,1.046750799,2.421828948,1,1,0,2,medium-performing
113,1,84,5411,6293.23,351,28,95,1.67736709,5281,-0.060409361,-0.131054131,0.214285714,0.177622795,0.10140376,0.055555556,36.85714286,32.5,2520.25,2000,0.562334945,15,2.168221992,10,1.424596867,0.707108963,1.256913975,0.816503038,112,293.3963915,0.000254388,0.002090483,433873,1.097674518,2.966108898,0,0,1,1,medium-performing
114,1,34,5541,287177.74,1144,152,124,1.272895013,8845,-0.220171522,-0.22465035,0.039473684,-0.094470234,-0.058823529,-0.076923077,40.19078947,39,3547.81625,2500,0.401605186,27,2.61979303,26,2.307442055,1.052208019,1.418533812,0.676213462,424,3388.432122,0.000264831,0.008205963,222370,1.036208723,2.809779502,0,0,1,1,medium-performing
115,1,65,5541,52740.8,269,36,121,1.105338122,3055,0.010660058,-0.278810409,-0.194444444,-0.094470234,-0.058823529,-0.076923077,36.94444444,37,2322.111111,1960,0.286835783,11,1.885056954,9,1.793340645,0.866057058,1.135142755,0.847581807,105,221.8973272,0.000249252,0.003596742,698260,0.969515681,2.089272629,1,0,0,1,medium-performing
116,1,59,5411,5695.74,136,23,24,1.311489615,7308,0.293498299,0.117647059,0.304347826,0.177622795,0.10140376,0.055555556,39.30434783,38,2104.347826,1500,0.295438992,8,1.628651719,6,0.873463545,0.295438992,1.167468986,0.295438992,83,135.1348621,0.000242718,0.002643247,344876,1.034079036,1.994164128,1,1,1,3,well-performing
117,1,70,5691,5641.26,96,87,108,1.402432481,3480,-0.186651564,-0.0625,-0.011494253,-0.033028781,-0.022058824,-0.013157895,36.5862069,36,2753.594368,2000,0.552664422,22,2.713514946,18,2.357423353,0.880269683,1.322124393,0.612228006,285,1909.54516,0.000261849,0.009282029,274197,0.998524198,2.469868606,0,0,1,1,medium-performing
118,1,70,5541,29247.47,312,107,60,1.250704771,3480,-0.128654205,0.025641026,0.028037383,-0.094470234,-0.058823529,-0.076923077,39.26168224,39,5090.915047,2500,0.437805296,25,2.251068432,19,1.839148012,1.029766002,1.43137135,0.753970579,331,1648.747658,0.000262261,0.008898348,274197,1.080712074,2.511145246,0,1,1,2,medium-performing
119,1,88,5691,28658.08,383,251,174,1.514412357,3662,0.037026207,0.065274151,0.131474104,-0.033028781,-0.022058824,-0.013157895,38.15537849,37,2312.547131,1800,0.650236631,32,2.690209905,25,1.708167589,0.811396922,1.394560438,0.798038675,421,3059.577552,0.000263089,0.012264709,435682,1.037216256,2.217015798,1,1,1,3,well-performing
120,1,96,5411,2196.56,79,16,39,1.723486845,4120,-0.138671377,-0.126582278,-0.1875,0.177622795,0.10140376,0.055555556,41.5625,41.5,3348.125,1800,0.562334945,6,1.541975833,3,0.463413259,0.918045518,0.864739797,1.213007166,36,8.926190918,0.000222618,0.00214662,463433,1.064764078,1.630315783,0,0,0,0,poorly-performing
121,1,53,5691,14035.02,189,101,62,0.926773333,4513,0.031218338,0.19047619,0.148514851,-0.033028781,-0.022058824,-0.013157895,39.7029703,39,3508.16901,2000,0.497644802,26,2.646380031,16,1.326709481,0.890455569,1.51796274,0.517553731,222,561.514226,0.000256542,0.005974618,396729,1.044029531,1.944135199,1,1,1,3,well-performing
122,1,61,5411,9072.79,129,35,51,1.328709037,6987,0.059318027,-0.093023256,-0.057142857,0.177622795,0.10140376,0.055555556,42.6,44,3734.371429,2900,0.410116118,13,2.023328178,6,0.725693935,1.144836427,1.532706452,0.129740495,99,146.0023739,0.000242365,0.005203577,533570,1.093784445,1.666696724,0,0,0,0,poorly-performing
123,1,17,5411,4296.99,132,37,368,1.019818858,4773,-0.249723644,-0.257575758,-0.135135135,0.177622795,0.10140376,0.055555556,41.67567568,41,3071.13973,2000,0.522076864,13,2.069061993,8,1.234522097,0.887770217,1.478058547,0.524447627,101,211.9809637,0.000249563,0.00244267,236606,0.940058085,1.790425596,0,0,0,0,poorly-performing
124,1,4,5411,3498.35,98,27,74,1.414122729,6577,0.247570998,0.346938776,0.074074074,0.177622795,0.10140376,0.055555556,38.66666667,37,4259.635556,2500,0.529705999,9,1.733415375,6,0.974086851,0.87139848,1.549415586,0.348831896,128,174.5591125,0.00024432,0.005342932,423372,1.090391929,1.886075713,1,1,1,3,well-performing
125,1,50,5411,8833.63,215,49,90,0.734923066,9025,0.037416102,-0.162790698,0.12244898,0.177622795,0.10140376,0.055555556,40.16326531,39,4763.918367,2000,0.667733117,13,1.859783907,9,1.150499138,1.348748098,1.423902354,0.540989172,187,612.9644187,0.000254065,0.009867386,451453,1.069422112,2.022496363,0,0,1,1,medium-performing
126,1,63,5411,2879.1,74,23,130,1.001650607,3637,0.413500747,0.054054054,0.260869565,0.177622795,0.10140376,0.055555556,40.08695652,41,1696,1542,0.387212175,7,1.477378474,3,0.470235662,0.813189977,1.446211127,0.53050923,76,108.7028745,0.00024426,0.002587381,699901,0.899147157,1.851286829,1,0,1,2,medium-performing
127,1,96,5411,5435.24,141,23,21,1.472542103,4120,0.057848411,0.04964539,-0.043478261,0.177622795,0.10140376,0.055555556,43,41,7974.608696,2850,0.573964291,8,1.62703193,5,0.813189977,1.15805055,1.3113315,0.642857513,114,322.6682074,0.000250438,0.004288109,463433,1.045653138,2.230741445,0,0,0,0,poorly-performing
128,1,60,5411,8227.06,191,66,73,1.407113511,3671,-0.117724922,-0.12565445,-0.106060606,0.177622795,0.10140376,0.055555556,41.75757576,41,3304.939394,2000,0.553858029,21,2.701021062,13,2.015348897,0.931440226,1.25867044,0.605314129,233,1117.098858,0.000257136,0.003702874,243474,1.077017232,2.393001481,0,0,0,0,poorly-performing
129,1,96,5541,67957.12,610,158,104,1.615769653,4120,0.065640804,0.027868852,-0.132911392,-0.094470234,-0.058823529,-0.076923077,39.76582278,38.5,3405.987278,2000,0.579059478,21,2.289679595,14,1.352574389,1.230643809,1.385300885,0.756169285,350,1287.741932,0.00026001,0.037342186,463433,1.06854353,2.104848054,1,1,0,2,medium-performing
130,1,42,5411,15749.99,326,53,140,0.888101502,3024,-0.038498437,-0.042944785,0.094339623,0.177622795,0.10140376,0.055555556,38.54716981,37,2008.396226,1850,0.353169183,16,2.078245487,8,0.830409298,0.623720892,1.198040523,0.635588299,111,273.7255172,0.000240211,0.001566391,846492,1.072728646,1.596241322,0,0,1,1,medium-performing
131,1,60,5411,21346.11,371,94,180,1.558190194,3671,-0.425378207,-0.374663073,-0.265957447,0.177622795,0.10140376,0.055555556,39.94680851,40,2305.129468,1690,0.265045887,16,1.404298777,6,0.336997012,0.749772432,1.237201664,0.266136724,83,65.22483318,0.000235571,0.001732138,243474,1.07135431,1.253440048,0,0,0,0,poorly-performing
132,1,42,5411,25132.26,380,71,48,0.950195529,3024,-0.331373303,-0.389473684,-0.197183099,0.177622795,0.10140376,0.055555556,38.29577465,37,2738.99662,2000,0.454319269,14,1.824819938,7,0.592757162,0.743495568,1.343952346,0.394526636,106,117.9904548,0.000240096,0.002264028,846492,1.086065164,1.795404597,0,0,0,0,poorly-performing
133,1,88,5411,4242.02,85,20,79,0.947301289,3662,-0.22075332,-0.023529412,-0.25,0.177622795,0.10140376,0.055555556,37.45,37,3641.1,2000,0.325082773,11,2.08055606,4,0.995820921,0.914285181,1.513405339,0.422708888,59,148.6637365,0.000240038,0.000841746,435682,0.986179159,1.97445689,0,0,0,0,poorly-performing
134,1,88,5411,1621.86,66,21,185,0.946474252,3662,1.150481546,0.409090909,-0.047619048,0.177622795,0.10140376,0.055555556,36.23809524,35,1601.190476,1592,0.410116118,11,2.133209697,3,0.380505918,0.314492001,1.451449807,0.380505918,49,30.66698535,0.000233372,0.000669899,435682,0.847798905,1.468111069,1,1,0,2,medium-performing
135,1,88,5411,30857.07,647,58,32,0.685314207,3662,-0.064169411,-0.136012365,-0.086206897,0.177622795,0.10140376,0.055555556,37.70689655,36.5,2061.445345,1775,0.431577021,17,2.290766231,8,0.715700289,0.422341735,1.406209094,0.332594014,85,103.7224124,0.000243724,0.001961892,435682,1.0582959,1.631735921,0,0,0,0,poorly-performing
136,1,120,5411,5733.78,164,33,173,1.329937329,4327,0.866963853,0.823170732,0.090909091,0.177622795,0.10140376,0.055555556,41.84848485,42,2526.427576,2153,0.516753391,9,1.725357684,8,1.395720628,0.91728566,1.22638283,0.569308278,72,87.76077243,0.000233863,0.001181448,314670,1.038379039,1.566341675,1,1,1,3,well-performing
